Date,text,Tickers,Sentiment,label,Pct_Change
2010-10-04," Euro Weakens Against Most-Traded Peers, Dollar Index Rebounds","[""['FXE', 'UUP']""]","{'FXE': -1, 'UUP': 1}",neutral,"{'FXE': -0.006266024250064284, 'UUP': 0.0044150962120950155}"
2011-02-22,Wal-Mart Stocks Tumble After Sales Trail Forecast,"[""['WMT']""]",{'WMT': -1},negative,{'WMT': -0.03087729057483135}
2010-07-16, Corporate Credit Risk Indicator Rises for Third Time This Week,"[""['ACWI']""]",{'ACWI': -1},negative,{'ACWI': -0.027654409299206484}
2010-01-26,Verizon Shares Fall 1.7 Percent on Disappointing Quarterly Results,"[""['VZ']""]",{'VZ': -1},negative,{'VZ': -0.016623233757429245}
2010-12-06,U.S. Manufacturing Expands for 16th Consecutive Month,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.001298238661417761}
2010-10-04,"Goldman Sachs Removes Buy Ratings on Microsoft, J.C. Penney, and Macy's","[""['GS', 'MSFT']""]","{'GS': 0, 'MSFT': -1}",negative,"{'GS': -0.007649982280214962, 'MSFT': -0.019277707116346576}"
2011-10-25,Treasuries Rally and Oil Surges on Signs of Falling Supplies,"[""['TLT', 'CL=F']""]","{'TLT': 1, 'CL=F': 1}",positive,"{'TLT': 0.025415134087891422, 'CL=F': 0.020817372584216454}"
2010-01-21,Financial Sector Hit Hard by Obama's Proposed Banking Restrictions,"[""['XLF']""]",{'XLF': -1},negative,{'XLF': -0.02849585641300567}
2010-07-21,Majority of S&P 500 Companies Beat Q2 Earnings Estimates,"[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.012819816608358736}
2010-06-15, Natural Gas Prices Reach Four-Month High Amid Hot Weather,"[""['NG=F']""]",{'NG=F': 1},positive,{'NG=F': 0.03655614986098277}
2011-10-21,France Retreats in Clash with Germany Over Expansion of Bailout Fund,"[""['EWQ', 'EWG']""]","{'EWQ': 1, 'EWG': 1}",positive,"{'EWQ': 0.029568513703919885, 'EWG': 0.04193694296220163}"
2011-11-28,"Euro Strengthens, Treasuries Reverse Earlier Losses","[""['FXE', 'BND']""]","{'FXE': 1, 'BND': 0}",positive,"{'FXE': 0.005307080268215136, 'BND': 0.0}"
2011-12-12,U.S. Stocks and Bonds Rise Amid Signs of Strengthening Economy,"[""['SPY', 'AGG']""]","{'SPY': -1, 'AGG': 0}",negative,"{'SPY': -0.014596892787366422, 'AGG': 0.00027468842761391166}"
2011-04-27, Cost of Protecting U.S. Corporate Bonds from Default Holds at Lowest Level in Over a Month,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.006528906266818346}
2010-01-29,Asian Shares Fall; AU Optronics and Advantest Corp. Report Losses,"[""['AAXJ', 'AUO', 'ATEYY']""]","{'AAXJ': 0, 'ATEYY': -1}",negative,"{'AAXJ': -0.00800135387605072, 'ATEYY': -0.1001826852370209}"
2010-06-04,U.S. Stocks and Commodities Fall Sharply Amid Jobs Data,"[""['SPY', 'DBC']""]","{'SPY': -1, 'DBC': -1}",negative,"{'SPY': -0.03513719304527463, 'DBC': -0.031007704057627872}"
2011-05-19," Goldman Sachs Group Inc. Cuts Ratings on Intel Corp., KLA-Tencor Corp. and Applied Materials Inc.","[""['GS', 'INTC']""]","{'GS': 0, 'INTC': -1}",negative,"{'GS': -0.01065040583828869, 'INTC': -0.014237470457119539}"
2011-08-12, Emerging Markets Index Caps Weekly Drop of 4.9 Percent,"[""['EEM']""]",{'EEM': 0},neutral,{'EEM': -0.00048438921455395967}
2011-11-03,"U.S. Service Industries Expand at Slower Pace, Consumer Confidence Plunges","[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.01878180753005876}
2010-11-15, Crude Oil Prices Remain Steady in New York Market,"[""['^NYA']""]",{'^NYA': 0},neutral,{'^NYA': -0.0007517103716815354}
2010-11-05,Treasuries Fall as Five-Year Note Yields Rise for First Time in Seven Days,"[""['^TNX']""]",{'^TNX': 1},positive,{'^TNX': 0.020933996157467938}
2011-01-24, German 10-Year Bond Yield Decreases to 0.40 Percent,"[""['EWG']""]",{'EWG': 1},positive,{'EWG': 0.0048173054995777065}
2011-11-28, Federal Reserve Poised to Start New Round of Stimulus,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.028966871051087306}
2011-01-03,U.S. Manufacturing Growth Hits Seven-Month High,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.011314828013585299}
2011-08-16, Euro Slumps Against 12 of 16 Major Counterparts,"[""['FXE']""]",{'FXE': 0},neutral,{'FXE': -0.0021551888887850756}
2011-08-03,Swiss Franc Falls from Record Highs After Interest Rate Reduction,"[""['EWL']""]",{'EWL': 0},neutral,{'EWL': 0.003495028695635005}
2010-08-17, Copper and Other Metals Gain on London Metal Exchange,"[""['^FTSE']""]",{'^FTSE': 1},positive,{'^FTSE': 0.014120277974463358}
2010-07-05, MSCI Asia Pacific Index Breaks Losing Streak; Centennial Coal Surges on Banpu Takeover,"[""['MSCI']""]",{'MSCI': 1},positive,{'MSCI': 0.015728164892288454}
2010-06-14, Federal Reserve Bank of St. Louis President Comments on Interest Rate Policy Amid Europe's Debt Crisis,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.0015499944345604977}
2011-03-22, S&P 500 Retreats After Rallying Amid Easing Concerns Over Japan's Earthquake Impact,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.0034689326399830467}
2010-05-05, Spanish and Portuguese Bond Spreads Widen to Record Levels,"[""['EWP', 'PGAL']""]",{'EWP': -1},negative,{'EWP': -0.0336685258941013}
2011-11-25,U.S. Financial Shares Show Better Tone Despite European Crisis,"[""['XLF']""]",{'XLF': 0},neutral,{'XLF': 0.0025527760558285983}
2010-08-19, Vietnam's Dong Drops to Record Low Against Dollar,"[""['VNM']""]",{'VNM': -1},negative,{'VNM': -0.017713794175086894}
2010-03-29,Stocks and Commodities Rise as Economic Recovery Fuels Demand,"[""['ACWI']""]",{'ACWI': 1},positive,{'ACWI': 0.01042124227391139}
2011-11-07,"S&P 500 Index Climbs 0.6 Percent, Closes at 1,261.12","[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.006216287437138535}
2011-12-06, Swiss Franc Weakens After Consumer Prices Fall,"[""['EWL']""]",{'EWL': 0},neutral,{'EWL': 0.0}
2011-09-06,Stoxx Europe 600 Index Slips to Lowest Level Since July 2009,"[""['^STOXX']""]",{'^STOXX': -1},negative,{'^STOXX': -0.0065786584953215765}
2011-01-26,Boeing Co. Shares Drop Following Lower-Than-Expected 2011 Profit Forecast,"[""['BA']""]",{'BA': -1},negative,{'BA': -0.030731514171247865}
2010-07-09,Ten-Year Treasury Yields See Largest Weekly Increase Since April,"[""['^TNX']""]",{'^TNX': 1},positive,{'^TNX': 0.01192053429761808}
2010-05-19,Stocks and Commodities Fall as Germany Imposes Trading Restrictions,"[""['EWG']""]",{'EWG': 0},neutral,{'EWG': 0.0020386340886897614}
2010-01-22, Shanghai Composite Index Down 4.5% for the Year,"[""['000001.SS']""]",{'000001.SS': -1},negative,{'000001.SS': -0.009584190934748271}
2010-11-30," Euro Weakens Against Major Currencies, Dollar Index Rises","[""['FXE', 'UUP']""]","{'FXE': -1, 'UUP': 1}",neutral,"{'FXE': -0.01093871556473791, 'UUP': 0.006423937743093466}"
2010-05-14, Mortgage Security Yields Fall to Five-Month Low,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.01810458406414639}
2010-08-05, U.S. Agricultural Stocks Rally; ADM and Monsanto Shares Jump,"[""['ADM', 'MON']""]",{'ADM': 1},positive,{'ADM': 0.057322829173630074}
2010-11-30,Gold and Dollar Rise as Investors Seek Safe Assets,"[""['GLD', 'UUP']""]","{'GLD': 1, 'UUP': 1}",positive,"{'GLD': 0.014306072509137735, 'UUP': 0.006423937743093466}"
2011-06-24," China's Shanghai Composite Index Climbs 2.2 Percent, Highest in Four Months","[""['000001.SS']""]",{'000001.SS': 1},positive,{'000001.SS': 0.021561214588811994}
2011-05-03,Silver and Oil Prices Decline Amid Higher Margin Requirements and Supply Forecasts,"[""['SLV', 'USO']""]","{'SLV': -1, 'USO': -1}",negative,"{'SLV': -0.0525332688257929, 'USO': -0.018918283292848725}"
2010-03-03, Federal Reserve Reports Soft Labor Markets and Weak Loan Demand,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.0008910016244620955}
2011-04-27," ETFs Cut Gold Holdings for 12th Straight Day, Buy Silver.","[""['GLD']""]",{'GLD': 1},positive,{'GLD': 0.0192648720546722}
2010-02-10, Fed May Replace Federal Funds Rate as Policy Guide,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.0019586957581404496}
2011-10-06, Copper Futures Lead Gains in Commodities Market,"[""['HG=F']""]",{'HG=F': 1},positive,{'HG=F': 0.04568199911683135}
2010-06-18, Japanese Yen Strengthens Amid Government Debt Reduction Pledge,"[""['EWJ']""]",{'EWJ': 0},neutral,{'EWJ': 0.00206806394292669}
2010-08-13,Consumer Confidence Exceeds Expectations Despite Economic Slowdown Fears,"[""['ACWI']""]",{'ACWI': 0},neutral,{'ACWI': -0.0009917932758882753}
2010-03-04,Shanghai Composite Index Experiences Largest Drop Among Global Indexes,"[""['000001.SS']""]",{'000001.SS': -1},negative,{'000001.SS': -0.023775175927598924}
2011-08-01,Global Manufacturing Indexes Fall as Demand Weakens,"[""['ACWI']""]",{'ACWI': -1},negative,{'ACWI': -0.008907744907361681}
2011-12-07,Deutsche Bank and BNP Paribas Given Negative Outlook by S&P,"[""['DB', 'BNP.PA']""]","{'DB': 1, 'BNP.PA': 0}",positive,"{'DB': 0.00900227483870486, 'BNP.PA': -0.0016642224574655584}"
2011-02-10,S&P 500 Recovers Losses Following Mubarak's Authority Transfer Promise,"[""['SPY', 'EGPT']""]","{'SPY': 0, 'EGPT': 1}",positive,"{'SPY': 0.00037810110920988294, 'EGPT': 0.004514605534217786}"
2011-04-04,MSCI Emerging Markets Index Extends Five-Day Slump to 2.7 Percent,"[""['EEM']""]",{'EEM': 1},positive,{'EEM': 0.008493292638576122}
2011-07-06,United Parcel Service Inc. Leads Gains in Transportation Shares,"[""['UPS']""]",{'UPS': 1},positive,{'UPS': 0.009758882825413817}
2010-05-18," Brazil's Bovespa Index Slumps 3.2%, Real Weakens Against Dollar","[""['^BVSP']""]",{'^BVSP': -1},negative,{'^BVSP': -0.032211370216015056}
2010-04-07,U.S. Consumer Credit Decreases More Than Expected,"[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.005876707172041695}
2011-01-31, Egyptian Banks and Stock Market Closed for Second Day,"[""['EGPT']""]",{'EGPT': 1},positive,{'EGPT': 0.0789149646892624}
2011-04-27,"Dollar Weakens Versus Euro, Gold Futures Surge to Record","[""['UUP', 'FXE', 'GLD']""]","{'UUP': -1, 'FXE': 1, 'GLD': 1}",positive,"{'UUP': -0.006616254627062057, 'FXE': 0.010626406887922046, 'GLD': 0.0192648720546722}"
2011-07-18," Euro Weakens Against Yen, Dollar Strengthens Against Major Counterparts","[""['EWU', 'EWJ', 'EWU']""]","{'EWU': -1, 'EWJ': -1}",negative,"{'EWU': -0.012000153672882985, 'EWJ': -0.012194981509081715}"
2011-05-06, Oil Price Decline Disorients Markets and Alters Creditworthiness Perceptions,"[""['CL=F']""]",{'CL=F': -1},negative,{'CL=F': -0.026252531728112816}
2011-11-25,Black Friday Arrives with Low Consumer Sentiment,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.002685506857766806}
2011-08-29,S&P 500 Index Climbs to Highest Level Since Aug. 3,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.028280001568408375}
2011-09-16, Central Bank Raises India's Repurchase Rate,"[""['^BSESN']""]",{'^BSESN': 0},neutral,{'^BSESN': 0.0033947135377006}
2011-06-01,Treasuries Rally as Slower Job and Manufacturing Growth Fuels Economic Fears,"[""['^TNX']""]",{'^TNX': -1},negative,{'^TNX': -0.027540942137998736}
2010-11-10,U.S. Stocks Recover with S&P 500 Up 0.4%,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.004376080778473401}
2011-10-19, Earnings Season Indicates Economy is Not Weakening,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.01182898887417394}
2011-04-22,Chinese Shares Slip on Speculation of Yuan Strengthening to Cool Inflation,"[""['MCHI']""]",{'MCHI': 1},positive,{'MCHI': 0.011371936246534986}
2011-07-12,"S&P 500 Falls 0.4 Percent, Down 2.9 Percent in Three Days","[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.004433512667192274}
2011-04-25, Corn and Wheat Prices Surge on Weather-Related Planting Delays,"[""['CORN', 'WEAT']""]",{'CORN': 1},positive,{'CORN': 0.023342052601712515}
2010-04-05,Oil and Copper Prices Reach 17-Month Highs,"[""['CL=F', 'HG=F']""]","{'CL=F': 1, 'HG=F': 1}",positive,"{'CL=F': 0.020619770747803745, 'HG=F': 0.01369863744144939}"
2010-01-08," VIX Falls to 20-Month Low, Signaling Decreased Market Volatility","[""['^VIX']""]",{'^VIX': -1},negative,{'^VIX': -0.04879330174366292}
2011-11-28, Italian Bonds Rise as Banking Association Promotes Purchases,"[""['EWI']""]",{'EWI': 1},positive,{'EWI': 0.061946909597921485}
2011-02-04,"U.S. Unemployment Rate Falls to 9 Percent, Defying Expectations","[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': 0.002884262567260709}
2011-10-21,European Governments Consider Combining Temporary and Permanent Rescue Funds,"[""['EFA']""]",{'EFA': 1},positive,{'EFA': 0.024189037118735435}
2011-01-27,European Stock Indexes Experience Notable Gains,"[""['^STOXX50E']""]",{'^STOXX50E': 1},positive,{'^STOXX50E': 0.007402829888416562}
2010-03-01, MSCI Emerging Markets Index Extends Rally,"[""['EEM']""]",{'EEM': 1},positive,{'EEM': 0.016940482719776773}
2011-02-22, Treasuries Rally as Violence in Libya Bolsters Refuge Appeal,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.020069524180221787}
2011-08-16, Berkshire Hathaway Makes Biggest Bets on Stocks Amid Market Decline,"[""['BRK-A']""]",{'BRK-A': -1},negative,{'BRK-A': -0.007007366482504551}
2010-09-03,"Private Payrolls Growth Fuels Economic Optimism, Avoids Recession Fears","[""['ACWI']""]",{'ACWI': 1},positive,{'ACWI': 0.008774148207189025}
2011-06-13,"U.S. Stocks Rise, Halting Slump on M&A Activity","[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.0007834125946919457}
2010-04-30,"U.S. GDP Grows 3.2% in Last Quarter, Consumer Confidence Exceeds Expectations","[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.016962040464766903}
2011-01-07," Commodity Index Falls; Coffee, Zinc, and Wheat Prices Drop","[""['DBC']""]",{'DBC': 0},neutral,{'DBC': -0.0036737319296417104}
2010-11-26,S&P 500 Drops Post-Thanksgiving; Retail Optimism Remains,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.011647394492851793}
2010-07-08,Australian Dollar Surges After Job Growth Exceeds Expectations,"[""['EWA']""]",{'EWA': 1},positive,{'EWA': 0.023642034964877157}
2011-07-26, S&P 500 Extends Losses After Home Prices Drop,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.003736271847526673}
2011-06-23, Euro Slides Against 15 of its 16 Major Currencies,"[""['FXE']""]",{'FXE': -1},negative,{'FXE': -0.0065715431635929855}
2011-05-02," Manufacturing Index Falls in April, Still Signals Expansion","[""['ACWI']""]",{'ACWI': 0},neutral,{'ACWI': -0.0013810425682788674}
2011-03-28, Federal Reserve Bank of St. Louis President Suggests Economy May Be Ready for End to Stimulus,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.002437213748364142}
2011-08-12,European Shares Rebound After Short-Sales Ban,"[""['EFA']""]",{'EFA': 1},positive,{'EFA': 0.011472319015405352}
2010-07-16, U.S. Consumer Prices Fall for Third Consecutive Month,"[""['ACWI']""]",{'ACWI': -1},negative,{'ACWI': -0.027654409299206484}
2010-08-18,Treasuries Pare Gains as Long-Term Yields Approach Yearly Low,"[""['^TNX']""]",{'^TNX': 0},neutral,{'^TNX': -0.0015122678753992647}
2010-04-29,U.S. Jobless Claims Drop to One-Month Low,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.012943228020842135}
2011-09-16,European Banking Shares Climb After ECB Announces Coordinated Measures,"[""['FEZ']""]",{'FEZ': 0},neutral,{'FEZ': -0.0026882416389482078}
2010-01-08,"S&P 500 Recovers Losses, Driven by UPS Profit Forecast and Alcoa Gains","[""['UPS', 'SPY']""]","{'UPS': 1, 'SPY': 1}",positive,"{'UPS': 0.04807539565656338, 'SPY': 0.0033278998087853395}"
2010-02-12,"S&P 500 Drops, Diminishing Weekly Gains","[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.002744592819371894}
2011-12-08,U.S. Equities Slide as Germany Opposes Debt-Crisis Fighting Measures,"[""['SPY', 'EWG']""]","{'SPY': -1, 'EWG': -1}",negative,"{'SPY': -0.021936370212323975, 'EWG': -0.04313737097985215}"
2011-12-13, Spanish and Italian Note Yields Fluctuate,"[""['EWP', 'EWI']""]","{'EWP': -1, 'EWI': -1}",negative,"{'EWP': -0.03403064817720436, 'EWI': -0.02543081674555614}"
2010-08-04, Yen Retreats from High Against U.S. Dollar,"[""['^N225', '^DJI']""]","{'^N225': -1, '^DJI': 1}",neutral,"{'^N225': -0.021113030296375457, '^DJI': 0.0041414283029399535}"
2011-02-01,Global Stocks Rally as Manufacturing Expands,"[""['ACWI']""]",{'ACWI': 1},positive,{'ACWI': 0.02029172712097993}
2010-05-19, U.S. Corporate Bond Default Protection Costs Decline,"[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.005130263873571406}
2010-08-18,U.S. Petroleum Stocks Hit 20-Year High,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': 0.0014827787168125717}
2010-04-15,Standard & Poor's 500 Index Hits 18-Month High,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.0008251348528984792}
2010-03-01, Treasury Yields Near Three-Week Low as Oil Prices Drop,"[""['^TNX', 'CL=F']""]","{'^TNX': 0, 'CL=F': -1}",negative,"{'^TNX': 0.0030597824468616697, 'CL=F': -0.012051301402636216}"
2010-03-23," Vale Seeks Shorter Sales Contracts, Potentially Boosting Iron Ore Prices by 90%","[""['VALE']""]",{'VALE': 1},positive,{'VALE': 0.05093211024784905}
2010-07-13, Gold and Oil Prices Increase on Economic Recovery Hopes,"[""['GLD', 'USO']""]","{'GLD': 1, 'USO': 1}",positive,"{'GLD': 0.008692724597704427, 'USO': 0.028419269800515456}"
2011-09-14,"S&P 500 Climbs to Highest Level Since Sept. 7, Erasing Previous Slide","[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.013479804803234297}
2011-05-03,U.S. Stocks Fall for Second Day as Commodity Shares Slide,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.003597205085553057}
2010-06-09, Dollar Weakens Against Major Currencies,"[""['UUP']""]",{'UUP': -1},negative,{'UUP': -0.0038834938098003535}
2011-02-08, U.S. and European Growth Reliant on Emerging Markets,"[""['SPY', 'VGK', 'EEM']""]","{'SPY': 1, 'VGK': 1, 'EEM': 0}",positive,"{'SPY': 0.004546818835108546, 'VGK': 0.0077283239598666675, 'EEM': 0.0004293917538917835}"
2011-01-03, Former Fed Governor Mishkin Doubts Likelihood of QE3,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.010338102418841144}
2010-06-08, Freeport-McMoRan Copper & Gold Inc. Shares Climb 4.8%,"[""['FCX']""]",{'FCX': 1},positive,{'FCX': 0.0480737577810757}
2011-07-22,Euro Falls Against Major Peers Amid Skepticism About Europe's Debt-Crisis Plan,"[""['FXE']""]",{'FXE': 0},neutral,{'FXE': -0.0004887302974598828}
2011-09-20,Speculation Rises Over Federal Reserve Increasing Holdings of Longer Maturities,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.0011639298589657399}
2011-12-21, Taiwan's Taiex Index Rallies After Government Allows State-Run Fund to Buy Stocks,"[""['^TWII']""]",{'^TWII': 1},positive,{'^TWII': 0.0456036206576238}
2011-12-30,PepsiCo Inc. Reports Better-Than-Forecast Profit,"[""['PEP']""]",{'PEP': 0},neutral,{'PEP': -0.00285573043722398}
2010-04-22,U.S. Stocks Rise as Financial Shares Rebound,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': 0.002263879356942944}
2011-08-25,Warren Buffett's Berkshire Hathaway Invests $5 Billion in Bank of America,"[""['BRK-A']""]",{'BRK-A': -1},negative,{'BRK-A': -0.02688293370944994}
2011-06-21, Bernanke: Recovery to Pick Up in Coming Quarters,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.013703963333375535}
2010-04-23, S&P 500 Companies Beat Earnings Estimates at Record Pace,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.006527793601516896}
2011-03-07,"West Texas Intermediate Crude Drops 1.8 Percent, Enters Bear Market","[""['CL=F']""]",{'CL=F': 1},positive,{'CL=F': 0.00976828471889668}
2011-10-25, Oil in New York Jumps 2.1 Percent to $93.17 a Barrel,"[""['CL=F']""]",{'CL=F': 1},positive,{'CL=F': 0.020817372584216454}
2011-08-03, Pimco and BlackRock Predict U.S. Economy Stalling,"[""['BOND', 'BLK', '^GSPC']""]","{'BLK': 0, '^GSPC': 1}",positive,"{'BLK': -0.0059604321808441885, '^GSPC': 0.005015682586245518}"
2011-05-20, Portuguese and Irish 10-Year Bond Yields Increase,"[""['PGAL', 'EIRL']""]",{'EIRL': 0},neutral,{'EIRL': 0.0}
2011-12-29, U.S. Business Activity Grows More Than Forecast in December,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.01033388957577741}
2010-08-31,Treasuries Rally as Fed Highlights Economic Recovery Risks,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': 0.000390794428747121}
2011-10-13, U.S. 10-Year Treasuries Rise for the First Time in Seven Days,"[""['^TNX']""]",{'^TNX': -1},negative,{'^TNX': -0.025606540166299596}
2011-02-15,U.S. Import Prices Rise More Than Expected,"[""['ACWI']""]",{'ACWI': 0},neutral,{'ACWI': -0.0002063418354323332}
2011-04-26,Dollar Falls Against Euro for Sixth Consecutive Day,"[""['EURUSD=X']""]",{'EURUSD=X': 0},neutral,{'EURUSD=X': 0.0015017139749970987}
